time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Setpoint value velocity controller [m/s];Actual velocity value encoder channel 1 [m/s];Setpoint value active current [Arms];Actual active current value [Arms];Position control error [mm]
264.562517404556;44.4967500;44.4975705;-0.06209141;-0.06177007;-0.2008618;-0.2284015;-0.0008205
265.625;44.4347500;44.4359393;-0.0621325;-0.06167215;-0.211883;-0.2232071;-0.0011893
266.687512397766;44.3650000;44.3666787;-0.06218703;-0.06158871;-0.2243626;-0.2883682;-0.0016787
267.750024795532;44.3030000;44.3049879;-0.06222148;-0.0616475;-0.2272284;-0.2528783;-0.0019879
268.812507390976;44.2332500;44.2348928;-0.06218303;-0.06209566;-0.2011716;-0.2267073;-0.0016428
269.875019788742;44.1712404;44.1722483;-0.06218163;-0.06243675;-0.1703563;-0.1953359;-0.0010079
270.937502384186;44.1015903;44.1017360;-0.06173238;-0.06258763;-0.194493;-0.1601384;-0.0001457
272.000014781952;44.0392144;44.0389127;-0.06313565;-0.06277476;-0.2076739;-0.2469145;0.0003017
273.062527179718;43.9687083;43.9676256;-0.06188229;-0.06320336;-0.0776072;-0.1268868;0.0010827
274.125009775162;43.9067500;43.9049811;-0.06180291;-0.06285169;-0.1143622;-0.08595364;0.0017689
275.187522172928;43.8370000;43.8354225;-0.06182423;-0.06214443;-0.1516191;-0.1151639;0.0015775
276.250004768372;43.7749766;43.7737317;-0.06186129;-0.06184575;-0.1557975;-0.09132294;0.0012449
277.312517166138;43.7053789;43.7047095;-0.06203121;-0.06150211;-0.2872734;-0.253853;0.0006694
278.375029563904;43.6425498;43.6426611;-0.06300295;-0.06186194;-0.1864032;-0.1941641;-0.0001113
279.437512159348;43.5724780;43.5724468;-0.06191058;-0.06219986;-0.1580236;-0.09792933;0.0000312
280.500024557114;43.5104829;43.5106964;-0.0619743;-0.06188866;-0.1723364;-0.1431118;-0.0002135
281.562507152557;43.4408130;43.4416146;-0.06251346;-0.06157345;-0.32782;-0.2508794;-0.0008016
282.625019550323;43.3778325;43.3796854;-0.06294114;-0.06182;-0.1777302;-0.2147098;-0.0018529
283.687502145767;43.3080000;43.3093519;-0.06223395;-0.0622623;-0.1867822;-0.2071522;-0.0013519
284.750014543533;43.2460000;43.2469458;-0.06168871;-0.06237258;-0.1700853;-0.1889399;-0.0009458
285.812526941299;43.1761098;43.1766124;-0.06320671;-0.06249031;-0.2573243;-0.3042729;-0.0005026
286.875009536743;43.1132158;43.1135506;-0.06225344;-0.06284934;-0.09674586;-0.09110153;-0.0003348
287.937521934509;43.0435903;43.0427999;-0.06162808;-0.06281658;-0.1687825;-0.1360815;0.0007904
289.000004529953;42.9812144;42.9803343;-0.06307121;-0.06260814;-0.2065489;-0.2623539;0.0008801
290.062516927719;42.9107083;42.9095835;-0.0618776;-0.06280349;-0.09562407;-0.1152419;0.0011248
291.125029325485;42.8487282;42.8472371;-0.06185958;-0.06250304;-0.1218387;-0.1539848;0.0014911
292.187511920929;42.7791328;42.7778573;-0.06181622;-0.06193518;-0.2414239;-0.1706344;0.0012755
293.250024318695;42.7164297;42.7159281;-0.06302744;-0.06200291;-0.192143;-0.2384654;0.0005016
294.312506914139;42.6461963;42.6460118;-0.06188308;-0.06207879;-0.1401685;-0.1076413;0.0001845
295.375019311905;42.5843789;42.5844402;-0.06211262;-0.06176136;-0.2839325;-0.3105879;-0.0000613
296.437501907349;42.5136660;42.5151796;-0.06299156;-0.06169902;-0.1802605;-0.2298906;-0.0015136
297.500014305115;42.4515840;42.4531312;-0.06234946;-0.06192815;-0.3013318;-0.3137015;-0.0015472
298.562526702881;42.3808325;42.3820824;-0.06287395;-0.06284181;-0.1187262;-0.1875086;-0.0012499
299.625009298325;42.3187295;42.3187823;-0.06184702;-0.06309572;-0.1093638;-0.1337532;-0.0000528
300.687521696091;42.2490000;42.2489853;-0.06316502;-0.06235334;-0.2802815;-0.3257335;0.0000147
301.750004291534;42.1860000;42.1869368;-0.0619377;-0.06216497;-0.1311019;-0.1460256;-0.0009368
302.812516689301;42.1161098;42.1172590;-0.06327875;-0.0620195;-0.2908723;-0.3330066;-0.0011492
303.875029087067;42.0532158;42.0541973;-0.0623255;-0.06268744;-0.1150561;-0.1385623;-0.0009815
304.93751168251;41.9835903;41.9828505;-0.06163372;-0.06314853;-0.1538381;-0.1269535;0.0007398
306.000024080276;41.9211973;41.9194312;-0.06302197;-0.06332798;-0.1487798;-0.2319104;0.0017661
307.06250667572;41.8508275;41.8481440;-0.06153044;-0.06332365;-0.1049806;-0.1091462;0.0026835
308.125019073486;41.7882975;41.7858572;-0.06289867;-0.06270728;-0.139874;-0.1298821;0.0024403
309.187531471252;41.7180937;41.7162389;-0.06171001;-0.06210333;-0.1997569;-0.1481516;0.0018548
310.250014066696;41.6554297;41.6546077;-0.06299175;-0.06181867;-0.1946191;-0.2462375;0.0008220
311.312526464462;41.5851963;41.5852875;-0.0619138;-0.06167978;-0.1620215;-0.1403261;-0.0000912
312.375009059906;41.5233789;41.5241928;-0.06219647;-0.06130662;-0.3157738;-0.2859118;-0.0008139
313.437521457672;41.4526660;41.4548726;-0.06306877;-0.06159855;-0.1938541;-0.2329046;-0.0022066
314.500004053116;41.3905840;41.3923473;-0.06237354;-0.06216778;-0.2911667;-0.2672136;-0.0017633
315.562516450882;41.3198229;41.3212986;-0.06282979;-0.06288294;-0.1052685;-0.1635293;-0.0014757
316.625028848648;41.2578021;41.2578792;-0.06234322;-0.06317992;-0.2337358;-0.1622381;-0.0000771
317.687511444092;41.1870000;41.1864729;-0.0617746;-0.06337279;-0.04748439;-0.1227856;0.0005271
318.750023841858;41.1250000;41.1235900;-0.06300957;-0.06302787;-0.2244146;-0.2237647;0.0014100
319.812506437302;41.0542748;41.0533757;-0.06167977;-0.06258649;-0.1102322;-0.04436196;0.0008991
320.875018835068;40.9921002;40.9914465;-0.06314721;-0.06215345;-0.2482597;-0.227449;0.0006537
321.937531232834;40.9215527;40.9213514;-0.06175882;-0.06230491;-0.1620525;-0.1052042;0.0002013
323.000013828278;40.8591973;40.8588857;-0.06318402;-0.06243968;-0.2094064;-0.2798581;0.0003116
324.062526226044;40.7888275;40.7878966;-0.06172571;-0.0628735;-0.1489495;-0.03491714;0.0009309
325.125008821487;40.7262975;40.7251925;-0.06304745;-0.06276717;-0.1531412;-0.2416062;0.0011050
326.187521219254;40.6560937;40.6548590;-0.0617791;-0.06251168;-0.1860092;-0.03151346;0.0012347
327.250003814697;40.5934063;40.5932278;-0.06306344;-0.06198684;-0.179462;-0.2723672;0.0001785
328.312516212463;40.5233470;40.5239076;-0.06209761;-0.06175971;-0.2717488;-0.1686006;-0.0005606
329.375028610229;40.4605280;40.4622168;-0.06315301;-0.06176707;-0.1959062;-0.2124843;-0.0016888
330.437511205673;40.3905840;40.3920026;-0.06233513;-0.0621938;-0.2834459;-0.2771015;-0.0014186
331.500023603439;40.3276660;40.3291197;-0.06298488;-0.06264008;-0.131332;-0.1554314;-0.0014537
332.562506198883;40.2578021;40.2584285;-0.06240442;-0.06272845;-0.2629795;-0.2159454;-0.0006264
333.625018596649;40.1948229;40.1954264;-0.06273261;-0.06291793;-0.0907665;-0.1475053;-0.0006035
334.687530994415;40.1250000;40.1249141;-0.06307375;-0.06275082;-0.2583917;-0.2441431;0.0000859
335.750013589859;40.0620000;40.0617332;-0.0623036;-0.06303403;-0.07410247;-0.02368979;0.0002668
336.812525987625;39.9922993;39.9909229;-0.06147978;-0.06292054;-0.129896;-0.08178294;0.0013764
337.875008583069;39.9301002;39.9285168;-0.06304363;-0.06261951;-0.2112261;-0.2461061;0.0015834
338.937520980835;39.8595527;39.8577065;-0.06157555;-0.0628337;-0.1104646;-0.09783766;0.0018462
340.000033378601;39.7971973;39.7954197;-0.06302068;-0.0624836;-0.1837732;-0.2206663;0.0017776
341.062515974045;39.7268275;39.7254438;-0.06167526;-0.06225349;-0.1705643;-0.1740006;0.0013837
342.125028371811;39.6642975;39.6636338;-0.06309662;-0.06201586;-0.1940954;-0.2536957;0.0006637
343.187510967255;39.5940937;39.5939560;-0.06190132;-0.06198614;-0.2255465;-0.1903725;0.0001377
344.250023365021;39.5314063;39.5319075;-0.06313917;-0.06202706;-0.1849121;-0.2280869;-0.0005012
345.312505960464;39.4613470;39.4616337;-0.0620671;-0.06225159;-0.2407398;-0.2484248;-0.0002867
346.375018358231;39.3985280;39.3991084;-0.06302951;-0.06242998;-0.1437671;-0.1595075;-0.0005804
347.437530755997;39.3285840;39.3289537;-0.06221827;-0.06231678;-0.2586491;-0.2710868;-0.0003697
348.50001335144;39.2656660;39.2664284;-0.06290786;-0.06248245;-0.1252173;-0.1233783;-0.0007624
349.562525749207;39.1958021;39.1960950;-0.06236726;-0.06249467;-0.2653538;-0.2221607;-0.0002929
350.62500834465;39.1328229;39.1333909;-0.06272865;-0.06264987;-0.09894483;-0.1091745;-0.0005680
351.687520742416;39.0630000;39.0626402;-0.06312657;-0.06276102;-0.2478994;-0.1880245;0.0003598
352.750033140182;39.0000000;38.9994592;-0.06177307;-0.06299187;-0.06053596;-0.08622732;0.0005408
353.812515735626;38.9301002;38.9287681;-0.06307162;-0.06284165;-0.1989367;-0.1676058;0.0013321
354.875028133392;38.8672748;38.8660044;-0.0616384;-0.06280009;-0.08774157;-0.05805929;0.0012704
355.937510728836;38.7971973;38.7960286;-0.06308853;-0.06238917;-0.1935138;-0.2345881;0.0011687
357.000023126602;38.7345527;38.7336821;-0.06168425;-0.06235897;-0.1424325;-0.0999836;0.0008706
358.062505722046;38.6642975;38.6641235;-0.06315118;-0.06203425;-0.1973605;-0.2275232;0.0001740
359.125018119812;38.6018275;38.6018367;-0.06182943;-0.06215358;-0.1915985;-0.1715242;-0.0000092
360.187530517578;38.5314297;38.5320396;-0.06315129;-0.06209916;-0.1949351;-0.2636591;-0.0006099
361.250013113022;38.4689375;38.4696336;-0.06203588;-0.06227965;-0.1296847;-0.1551761;-0.0006961
362.312525510788;38.3993789;38.4001941;-0.06219662;-0.06188625;-0.2818244;-0.2106142;-0.0008152
363.375008106232;38.3365280;38.3380861;-0.06313844;-0.06206288;-0.1754975;-0.2723835;-0.0015581
364.437520503998;38.2665840;38.2676334;-0.062294;-0.06241184;-0.2633929;-0.227808;-0.0010494
365.500032901764;38.2036660;38.2046313;-0.06293046;-0.06280766;-0.1118366;-0.1632501;-0.0009653
366.562515497208;38.1338021;38.1336422;-0.06231681;-0.06295779;-0.2355265;-0.1911143;0.0001599
367.625027894974;38.0708325;38.0703420;-0.06268004;-0.06318449;-0.07001278;-0.1319792;0.0004905
368.687510490417;38.0010000;37.9992933;-0.06139317;-0.06311985;-0.08602174;-0.02783321;0.0017067
369.750022888184;37.9390000;37.9371257;-0.06295783;-0.0625103;-0.2363422;-0.2282009;0.0018743
370.812505483627;37.8682748;37.8666134;-0.06159484;-0.06261667;-0.08941656;-0.05321009;0.0016614
371.875017881393;37.8061098;37.8043861;-0.06295866;-0.06235737;-0.2190174;-0.2367849;0.0017237
372.93753027916;37.7354453;37.7341122;-0.06196605;-0.06244286;-0.08130356;-0.09768362;0.0013331
374.000012874603;37.6735903;37.6723618;-0.06157927;-0.0619783;-0.189148;-0.1316157;0.0012285
375.062525272369;37.6032975;37.6031012;-0.06314869;-0.06175187;-0.2072642;-0.2636397;0.0001963
376.125007867813;37.5408275;37.5408144;-0.06182797;-0.06206396;-0.1917152;-0.1173959;0.0000131
377.187520265579;37.4704297;37.4710173;-0.0631488;-0.06206251;-0.1922492;-0.2341232;-0.0005876
378.250032663345;37.4079375;37.4086709;-0.06204004;-0.06222845;-0.1285795;-0.1515495;-0.0007334
379.312515258789;37.3383789;37.3391719;-0.06219414;-0.06188574;-0.2772639;-0.3261684;-0.0007930
380.375027656555;37.2755498;37.2770638;-0.06315924;-0.06208342;-0.1850913;-0.3209868;-0.0015140
381.437510251999;37.2054780;37.2064323;-0.06202039;-0.06254232;-0.1458079;-0.1177578;-0.0009543
382.500022649765;37.1434829;37.1440263;-0.06201106;-0.06244252;-0.1406592;-0.1694176;-0.0005434
383.562535047531;37.0738130;37.0739908;-0.06244396;-0.06231634;-0.2729146;-0.2104783;-0.0001778
384.625017642975;37.0108325;37.0110483;-0.06275874;-0.06273601;-0.09876917;-0.1157257;-0.0002158
385.687530040741;36.9410000;36.9404168;-0.06151835;-0.06270424;-0.1198036;-0.09284009;0.0005832
386.750012636185;36.8790000;36.8781895;-0.06299303;-0.06238437;-0.2562443;-0.2330622;0.0008105
387.812525033951;36.8082254;36.8079157;-0.06211229;-0.06245169;-0.09962948;-0.1194958;0.0003097
388.875007629395;36.7462404;36.7456288;-0.06200119;-0.06232421;-0.1389785;-0.06579556;0.0006116
389.937520027161;36.6765903;36.6762490;-0.06167812;-0.06187771;-0.2086123;-0.1429095;0.0003413
391.000032424927;36.6142144;36.6146178;-0.06321421;-0.06177548;-0.2534696;-0.3082058;-0.0004034
392.06251502037;36.5437083;36.5445823;-0.06210031;-0.06215488;-0.1448264;-0.08190298;-0.0008740
393.125027418137;36.4817282;36.4827723;-0.06214204;-0.06193133;-0.1765652;-0.1064167;-0.0010441
394.18751001358;36.4121328;36.4135713;-0.0621186;-0.06163243;-0.2873716;-0.2527676;-0.0014385
395.250022411346;36.3494297;36.3514633;-0.06330991;-0.06195655;-0.2245946;-0.2831415;-0.0020336
396.312534809113;36.2792181;36.2807126;-0.06209587;-0.0625286;-0.1526795;-0.1729611;-0.0014945
397.375017404556;36.2172500;36.2182469;-0.06211107;-0.06246045;-0.1666001;-0.1933801;-0.0009969
398.437529802322;36.1475000;36.1481518;-0.06207262;-0.06237992;-0.166667;-0.1663527;-0.0006518
399.500012397766;36.0854829;36.0858650;-0.06199309;-0.06233837;-0.1501493;-0.1776708;-0.0003821
400.562524795532;36.0158130;36.0156507;-0.06240606;-0.06238106;-0.2710007;-0.2271831;0.0001623
401.625007390976;35.9528325;35.9525294;-0.06270092;-0.06285243;-0.09130684;-0.1041911;0.0003031
402.687519788742;35.8830000;35.8814211;-0.06182408;-0.06303922;-0.1009702;-0.09519321;0.0015789
403.750032186508;35.8210000;35.8191342;-0.06179211;-0.06255084;-0.1204388;-0.1210667;0.0018658
404.812514781952;35.7512500;35.7498140;-0.06184;-0.06187936;-0.1591989;-0.114814;0.0014360
405.875027179718;35.6892500;35.6883020;-0.06189437;-0.06162205;-0.1781819;-0.17123;0.0009480
406.937509775162;35.6195000;35.6193990;-0.06198874;-0.06137257;-0.2023637;-0.2265771;0.0001010
408.000022172928;35.5575000;35.5580659;-0.06206305;-0.06134833;-0.2131892;-0.2052454;-0.0005659
409.062534570694;35.4877500;35.4886265;-0.06209765;-0.06157966;-0.2063789;-0.2224449;-0.0008765
410.125017166138;35.4257500;35.4268760;-0.06212545;-0.0616966;-0.2047627;-0.2226636;-0.0011260
411.187529563904;35.3560000;35.3572578;-0.06214014;-0.06184218;-0.2003269;-0.1654666;-0.0012578
412.250012159348;35.2940000;35.2952690;-0.06214138;-0.06195617;-0.1957444;-0.1947689;-0.0012690
413.312524557114;35.2242500;35.2252931;-0.06211621;-0.06213316;-0.1846195;-0.1676302;-0.0010431
414.37503695488;35.1622500;35.1628871;-0.06207098;-0.06229483;-0.1713251;-0.1023953;-0.0006371
415.437519550323;35.0925000;35.0924940;-0.062;-0.06248225;-0.1530383;-0.1291321;0.0000060
416.50003194809;35.0305000;35.0299091;-0.06193416;-0.06254639;-0.1412347;-0.11495;0.0005909
417.562514543533;34.9607500;34.9599333;-0.061909;-0.06230978;-0.1494938;-0.1589174;0.0008167
418.625026941299;34.8987500;34.8978252;-0.06189696;-0.06219359;-0.1532024;-0.1019393;0.0009248
419.687509536743;34.8290000;34.8281474;-0.061905;-0.06202639;-0.1619383;-0.1695916;0.0008526
420.750021934509;34.7670000;34.7665162;-0.06186276;-0.06178962;-0.1795686;-0.204182;0.0004838
421.812534332275;34.6972007;34.6972556;-0.06237298;-0.06162029;-0.178679;-0.1962147;-0.0000549
422.875016927719;34.6353902;34.6356244;-0.06087537;-0.06159282;-0.1070673;-0.07154362;-0.0002342
423.937529325485;34.5665376;34.5672579;-0.06201515;-0.0610216;-0.2714898;-0.3222564;-0.0007203
425.000011920929;34.5045000;34.5060439;-0.06217201;-0.06118662;-0.2392836;-0.2192886;-0.0015439
426.062524318695;34.4347500;34.4364257;-0.0621867;-0.06167731;-0.2176025;-0.225888;-0.0016757
427.125036716461;34.3727718;34.3743176;-0.0621465;-0.06193347;-0.2165126;-0.2250658;-0.0015458
428.187519311905;34.3028672;34.3042822;-0.06219932;-0.06212983;-0.1171564;-0.1054922;-0.0014150
429.250031709671;34.2415703;34.2422337;-0.06099058;-0.06202825;-0.1686336;-0.1543854;-0.0006634
430.312514305115;34.1723037;34.1730923;-0.06218422;-0.06166283;-0.2419946;-0.2267006;-0.0007886
431.375026702881;34.1101211;34.1109247;-0.06198373;-0.06197463;-0.1027951;-0.1203739;-0.0008036
432.437509298325;34.0413169;34.0409488;-0.06108659;-0.06206005;-0.1948867;-0.1211998;0.0003681
433.500021696091;33.9795391;33.9790196;-0.06207753;-0.06199085;-0.2007845;-0.1945087;0.0005195
434.562534093857;33.9096870;33.9089246;-0.0614909;-0.0622102;-0.04472578;-0.047121;0.0007624
435.625016689301;33.8486675;33.8472337;-0.06110555;-0.06186659;-0.2053264;-0.1364759;0.0014338
436.687529087067;33.7790000;33.7782116;-0.06232882;-0.06157611;-0.1973757;-0.196386;0.0007884
437.75001168251;33.7170000;33.7165208;-0.06086328;-0.0616427;-0.07388244;-0.1346027;0.0004792
438.812524080276;33.6482842;33.6479158;-0.06174281;-0.06117612;-0.2641214;-0.2695388;0.0003684
439.875036478043;33.5862007;33.5867614;-0.06242933;-0.06121861;-0.210578;-0.1981666;-0.0005607
440.937519073486;33.5168027;33.5175009;-0.06085904;-0.06141126;-0.1617478;-0.09361326;-0.0006982
442.000031471252;33.4554473;33.4565849;-0.0623455;-0.06108076;-0.24153;-0.257081;-0.0011376
443.062514066696;33.3862025;33.3875627;-0.06098098;-0.06124229;-0.2085793;-0.1511174;-0.0013602
444.125026464462;33.3246725;33.3263488;-0.06235733;-0.06123639;-0.2166655;-0.3080594;-0.0016763
445.187538862228;33.2555937;33.2570882;-0.06108318;-0.06144084;-0.2279755;-0.1771166;-0.0014945
446.250021457672;33.1939297;33.1954570;-0.06225349;-0.06157564;-0.1897035;-0.1641406;-0.0015273
447.312533855438;33.1248213;33.1256003;-0.06099043;-0.06189833;-0.1115088;-0.09328637;-0.0007790
448.375016450882;33.0640039;33.0641479;-0.06112184;-0.06160302;-0.2421611;-0.2184528;-0.0001440
449.437528848648;32.9944160;32.9945297;-0.06183558;-0.0618496;-0.1011764;-0.1301819;-0.0001137
450.500011444092;32.9333340;32.9326601;-0.061102;-0.06186137;-0.2202622;-0.2261073;0.0006739
451.562523841858;32.8637075;32.8633399;-0.06169374;-0.0617177;-0.09830198;-0.1385292;0.0003676
452.625036239624;32.8026045;32.8018875;-0.06076125;-0.06149768;-0.1240698;-0.1615206;0.0007170
453.687518835068;32.7340000;32.7336998;-0.06204988;-0.0609155;-0.2940652;-0.2959581;0.0003002
454.750031232834;32.6720000;32.6726646;-0.06132405;-0.06100863;-0.136805;-0.1325509;-0.0006646
455.812513828278;32.6033654;32.6039405;-0.06113341;-0.0610247;-0.1792676;-0.1539398;-0.0005751
456.875026226044;32.5424243;32.5433225;-0.06073321;-0.06078654;-0.2181834;-0.2158858;-0.0008982
457.93753862381;32.4734644;32.4751348;-0.06235538;-0.06072573;-0.2843612;-0.3671002;-0.0016704
459.000021219254;32.4117124;32.4134440;-0.06125803;-0.06134091;-0.1518826;-0.1696597;-0.0017316
460.06253361702;32.3431250;32.3441834;-0.06111792;-0.06143152;-0.1753524;-0.1494574;-0.0010584
461.125016212463;32.2821250;32.2830887;-0.06110737;-0.06121695;-0.185825;-0.1502856;-0.0009637
462.187528610229;32.2134766;32.2144241;-0.06110556;-0.06113463;-0.1761878;-0.2118344;-0.0009475
463.250011205673;32.1526328;32.1531505;-0.06101601;-0.06125664;-0.2554565;-0.2441912;-0.0005177
464.312523603439;32.0831748;32.0835323;-0.06203038;-0.06174337;-0.1513803;-0.1915177;-0.0003575
465.375036001205;32.0218431;32.0209474;-0.06082956;-0.06224683;-0.09240766;-0.1136307;0.0008957
466.437518596649;31.9532500;31.9513292;-0.06078599;-0.06194032;-0.1086718;-0.0832176;0.0019208
467.500030994415;31.8922500;31.8901748;-0.06076878;-0.06140677;-0.1320523;-0.1133009;0.0020752
468.562513589859;31.8236250;31.8218679;-0.06080423;-0.0609164;-0.1597565;-0.174739;0.0017571
469.625025987625;31.7626250;31.7612500;-0.0608468;-0.06074671;-0.172525;-0.1854786;0.0013750
470.687538385391;31.6940000;31.6931219;-0.06131883;-0.06064081;-0.191114;-0.2081437;0.0008781
471.750020980835;31.6330000;31.6326828;-0.05988132;-0.0605147;-0.08105584;-0.1398046;0.0003172
472.812533378601;31.5653996;31.5655083;-0.0608653;-0.05995861;-0.2750725;-0.2930035;-0.0001087
473.875015974045;31.5043750;31.5055461;-0.06113048;-0.05997106;-0.2468927;-0.1659277;-0.0011711
474.937528371811;31.4357500;31.4372987;-0.06117255;-0.06042851;-0.2300883;-0.2525779;-0.0015487
476.000010967255;31.3747671;31.3763232;-0.06112389;-0.06078484;-0.2227501;-0.2430233;-0.0015561
477.062523365021;31.3060058;31.3074202;-0.06133108;-0.06108456;-0.1392149;-0.2606915;-0.0014144
478.125035762787;31.2455557;31.2462659;-0.05993427;-0.0610812;-0.1453617;-0.100304;-0.0007102
479.187518358231;31.1775391;31.1783166;-0.06112829;-0.06065327;-0.2348959;-0.2532268;-0.0007775
480.250030755997;31.1165234;31.1172218;-0.06107781;-0.06096784;-0.2099942;-0.2381965;-0.0006984
481.31251335144;31.0477461;31.0479016;-0.06091153;-0.0614059;-0.07364228;-0.1127446;-0.0001555
482.375025749207;30.9875752;30.9865684;-0.05989726;-0.06131851;-0.1545891;-0.1344723;0.0010068
483.437538146973;30.9192891;30.9183807;-0.0610342;-0.06088161;-0.2018573;-0.20128;0.0009084
484.500020742416;30.8581440;30.8573456;-0.06064802;-0.06096646;-0.06755378;-0.1011767;0.0007984
485.562533140182;30.7905521;30.7895155;-0.06021913;-0.06043822;-0.2473474;-0.2115004;0.0010366
486.625015735626;30.7295729;30.7294340;-0.06064989;-0.06023588;-0.1071258;-0.1281378;0.0001389
487.687528133392;30.6620000;30.6621403;-0.0611823;-0.05993362;-0.2941504;-0.3012021;-0.0001403
488.750040531158;30.6010000;30.6020589;-0.05995131;-0.06004843;-0.1291532;-0.1184199;-0.0010589
489.812523126602;30.5333502;30.5346460;-0.06136442;-0.0599695;-0.2804465;-0.3054659;-0.0012958
490.875035524368;30.4725248;30.4741473;-0.05996072;-0.06029866;-0.1563135;-0.1512054;-0.0016225
491.937518119812;30.4047144;30.4062576;-0.06134121;-0.06034297;-0.2483941;-0.2690296;-0.0015432
493.000030517578;30.3439453;30.3455801;-0.06029672;-0.06056456;-0.126906;-0.08323617;-0.0016348
494.062513113022;30.2766192;30.2777500;-0.05995249;-0.06035018;-0.2359822;-0.1885313;-0.0011308
495.125025510788;30.2160693;30.2173705;-0.06128983;-0.06042835;-0.22041;-0.2698107;-0.0013012
496.187537908554;30.1479375;30.1485271;-0.06002402;-0.06092113;-0.1055133;-0.1161147;-0.0005896
497.250020503998;30.0881328;30.0877304;-0.05991349;-0.06080828;-0.2111859;-0.1753225;0.0004024
498.312532901764;30.0197998;30.0193639;-0.06094199;-0.06082769;-0.1319346;-0.2144152;0.0004359
499.375015497208;29.9594681;29.9582691;-0.05979577;-0.06094915;-0.09890646;-0.09042017;0.0011990
